date,eq_sp500,eq_ftse100,eq_dax,eq_cac40,eq_nikkei225,eq_shanghai,eq_hangseng,eq_kospi,eq_nifty50,eq_tsx,eq_asx200,eq_bovespa,eq_eurostoxx50,eq_ibex35,eq_smi,eq_sti,eq_twse,eq_jse,eq_aex,eq_ipc,eq_jkse,eq_ta125,eq_klci,vix,ted_spread,hy_spread,baa_spread
1989-08-28 00:00:00,352.0899963378906,,1600.989990234375,,34607.41015625,,,,,3958.0234375,,,,,,1346.0,,,,,,,,,,,1.68
1989-08-29 00:00:00,349.8399963378906,2380.800048828125,1594.5899658203125,,34687.6484375,,2487.0,,,3981.263916015625,,,,,,1342.5,,,,,,,,,1.1,,1.7
1989-08-30 00:00:00,350.6499938964844,2381.300048828125,1589.010009765625,,34471.66015625,,2505.39990234375,,,3998.919189453125,,,,,,1350.199951171875,,,,,,,,,1.13,,1.72
1989-08-31 00:00:00,351.45001220703125,2387.89990234375,1594.699951171875,,34431.19921875,,2508.60009765625,,,4000.016357421875,,,,,,1356.0,,,,,,,,,1.11,,1.7
1989-09-01 00:00:00,353.7300109863281,2407.5,1608.050048828125,,34348.21875,,2508.89990234375,,,4004.4052734375,,,,,,1363.699951171875,,,,,,,,,1.14,,1.78
1989-09-04 00:00:00,,2419.199951171875,1622.050048828125,,34483.78125,,2550.300048828125,,,,,,,,,1382.300048828125,,,,,,,,,,,
1989-09-05 00:00:00,352.55999755859375,2426.0,1636.800048828125,,34441.94921875,,2572.39990234375,,,3988.645263671875,,,,,,1388.0999755859375,,,,,,,,,1.12,,1.76
1989-09-06 00:00:00,349.239990234375,2390.800048828125,1639.3699951171875,,34271.30859375,,2577.0,,,3961.215087890625,,,,,,1396.699951171875,,,,,,,,,1.18,,1.77
1989-09-07 00:00:00,348.3500061035156,2415.89990234375,1638.530029296875,,34152.55859375,,2583.199951171875,,,3953.135498046875,,,,,,1406.5999755859375,,,,,,,,,1.2,,1.77
1989-09-08 00:00:00,348.760009765625,2423.89990234375,1654.469970703125,,34115.80859375,,2620.60009765625,,,3952.4375,,,,,,1419.699951171875,,,,,,,,,1.22,,1.8
1989-09-11 00:00:00,347.6600036621094,2400.60009765625,1641.06005859375,,34113.66015625,,2614.60009765625,,,3916.329345703125,,,,,,1414.300048828125,,,,,,,,,1.25,,1.76
1989-09-12 00:00:00,348.70001220703125,2397.60009765625,1630.489990234375,,34332.87890625,,2610.199951171875,,,3917.526123046875,,,,,,1413.4000244140625,,,,,,,,,1.32,,1.75
1989-09-13 00:00:00,345.4599914550781,2401.5,1609.6600341796875,,34286.94140625,,2592.10009765625,,,3907.052978515625,,,,,,1420.5,,,,,,,,,1.28,,1.71
1989-09-14 00:00:00,343.1600036621094,2382.0,1609.8900146484375,,34401.87890625,,2612.800048828125,,,3881.318359375,,,,,,1411.300048828125,,,,,,,,,1.3,,1.75
1989-09-15 00:00:00,345.05999755859375,2366.5,1607.0799560546875,,,,,,,3886.405517578125,,,,,,1411.800048828125,,,,,,,,,1.34,,1.79
1989-09-18 00:00:00,346.7300109863281,2373.800048828125,1597.0799560546875,,34472.5390625,,2648.199951171875,,,3889.397705078125,,,,,,1404.5,,,,,,,,,1.26,,1.78
1989-09-19 00:00:00,346.54998779296875,2361.5,1613.1199951171875,,34471.0703125,,2628.300048828125,,,3891.093505859375,,,,,,1399.300048828125,,,,,,,,,1.21,,1.77
1989-09-20 00:00:00,346.4700012207031,2369.800048828125,1617.949951171875,,34470.578125,,2631.199951171875,,,3896.57958984375,,,,,,1395.0,,,,,,,,,1.07,,1.72
1989-09-21 00:00:00,345.70001220703125,2380.89990234375,1615.2099609375,,34745.01953125,,2665.800048828125,,,3891.392822265625,,,,,,1397.4000244140625,,,,,,,,,1.11,,1.69
1989-09-22 00:00:00,347.04998779296875,2370.199951171875,1626.02001953125,,34771.7890625,,2706.39990234375,,,3899.57177734375,,,,,,1392.800048828125,,,,,,,,,1.18,,1.67
1989-09-25 00:00:00,344.2300109863281,2359.60009765625,1635.050048828125,,34960.7109375,,2738.699951171875,,,3891.29296875,,,,,,1385.5,,,,,,,,,1.18,,1.62
1989-09-26 00:00:00,344.3299865722656,2336.10009765625,1617.949951171875,,35444.8203125,,2725.39990234375,,,3911.042724609375,,,,,,1387.5999755859375,,,,,,,,,1.3,,1.64
1989-09-27 00:00:00,345.1000061035156,2331.199951171875,1585.06005859375,,35370.5703125,,2712.60009765625,,,3908.150146484375,,,,,,1379.0,,,,,,,,,1.23,,1.64
1989-09-28 00:00:00,348.6000061035156,2291.699951171875,1586.239990234375,,35689.98046875,,2755.300048828125,,,3930.991943359375,,,,,,1371.4000244140625,,,,,,,,,1.25,,1.63
1989-09-29 00:00:00,349.1499938964844,2299.39990234375,1570.6400146484375,,35636.76171875,,2758.199951171875,,,3932.98681640625,,,,,,1375.300048828125,,,,,,,,,1.28,,1.62
1989-10-02 00:00:00,350.8699951171875,2289.199951171875,1578.489990234375,,35622.96875,,2746.699951171875,,,3962.71142578125,,,,,,1375.300048828125,,,,,,,,,1.3,,1.65
1989-10-03 00:00:00,354.7099914550781,2318.60009765625,1596.7900390625,,35366.37109375,,2786.699951171875,,,4001.7119140625,,,,,,1388.300048828125,,,,,,,,,1.34,,1.7
1989-10-04 00:00:00,356.94000244140625,2312.10009765625,1616.81005859375,,35382.80078125,,2794.0,,,4009.491943359375,,,,,,1408.300048828125,,,,,,,,,1.34,,1.7
1989-10-05 00:00:00,356.9700012207031,2281.60009765625,1615.77001953125,,35522.98828125,,2803.199951171875,,,4012.883544921875,,,,,,1405.0,,,,,,,,,1.37,,1.76
1989-10-06 00:00:00,358.7799987792969,2277.5,1629.6099853515625,,35209.3515625,,2826.199951171875,,,4027.546142578125,,,,,,1420.5999755859375,,,,,,,,,1.48,,1.86
1989-10-09 00:00:00,359.79998779296875,2247.0,1636.1500244140625,,35376.3515625,,,,,,,,,,,1420.199951171875,,,,,,,,,,,
1989-10-10 00:00:00,359.1300048828125,2218.800048828125,1643.6700439453125,,,,2844.0,,,4015.177490234375,,,,,,1420.9000244140625,,,,,,,,,1.12,,1.8
1989-10-11 00:00:00,356.989990234375,2218.800048828125,1610.489990234375,,35240.0703125,,2807.800048828125,,,3998.320556640625,,,,,,1429.0,,,,,,,,,1.11,,1.74
1989-10-12 00:00:00,355.3900146484375,2237.800048828125,1608.02001953125,,34795.05078125,,2793.5,,,4002.210693359375,,,,,,1431.9000244140625,,,,,,,,,1.11,,1.78
1989-10-13 00:00:00,333.6499938964844,2233.89990234375,1595.6300048828125,,35116.01953125,,2782.300048828125,,,3860.870361328125,,,,,,1427.9000244140625,,,,,,,,,1.14,,1.9
1989-10-16 00:00:00,342.8500061035156,2163.39990234375,1385.9100341796875,,34468.69140625,,2601.699951171875,,,3917.326904296875,,,,,,1285.0,,,,,,,,,1.06,,1.78
1989-10-17 00:00:00,341.1600036621094,2135.5,1477.1700439453125,,34996.078125,,2695.89990234375,,,3894.28515625,,,,,,1341.800048828125,,,,,,,,,1.13,,1.77
1989-10-18 00:00:00,341.760009765625,2170.10009765625,1501.489990234375,,35107.55859375,,2628.60009765625,,,3919.521240234375,,,,,,1310.199951171875,,,,,,,,,1.19,,1.76
1989-10-19 00:00:00,347.1300048828125,2189.300048828125,1522.2900390625,,35374.21875,,2663.39990234375,,,3959.619140625,,,,,,1337.0999755859375,,,,,,,,,1.12,,1.8
1989-10-20 00:00:00,347.1600036621094,2179.10009765625,1520.010009765625,,35486.37890625,,2704.0,,,3944.757080078125,,,,,,1345.5999755859375,,,,,,,,,1.14,,1.79
1989-10-23 00:00:00,344.8299865722656,2189.699951171875,1518.239990234375,,35585.51953125,,2732.199951171875,,,3902.26513671875,,,,,,1365.0,,,,,,,,,1.18,,1.85
1989-10-24 00:00:00,343.70001220703125,2149.300048828125,1508.25,,35526.55078125,,2732.0,,,3889.198486328125,,,,,,1358.4000244140625,,,,,,,,,1.19,,1.87
1989-10-25 00:00:00,342.5,2161.89990234375,1479.219970703125,,35442.3984375,,2706.60009765625,,,3896.779052734375,,,,,,1333.300048828125,,,,,,,,,1.07,,1.89
1989-10-26 00:00:00,337.92999267578125,2129.39990234375,1492.9200439453125,,35678.48828125,,2691.199951171875,,,3876.53076171875,,,,,,1330.4000244140625,,,,,,,,,1.03,,1.86
1989-10-27 00:00:00,335.05999755859375,2082.10009765625,1467.31005859375,,35527.2890625,,2668.0,,,3874.43603515625,,,,,,1319.300048828125,,,,,,,,,0.93,,1.83
1989-10-30 00:00:00,335.07000732421875,2112.199951171875,1457.81005859375,,35417.44140625,,2680.300048828125,,,3877.32861328125,,,,,,1302.800048828125,,,,,,,,,0.94,,1.86
1989-10-31 00:00:00,340.3599853515625,2142.60009765625,1464.8699951171875,,35549.44140625,,2725.300048828125,,,3908.64892578125,,,,,,1332.4000244140625,,,,,,,,,0.92,,1.84
1989-11-01 00:00:00,341.20001220703125,2160.10009765625,1473.2900390625,,35564.4296875,,2721.699951171875,,,3925.60546875,,,,,,1335.199951171875,,,,,,,,,0.97,,1.84
1989-11-02 00:00:00,338.4800109863281,2154.10009765625,1465.5999755859375,,35494.859375,,2711.89990234375,,,3925.705322265625,,,,,,1336.199951171875,,,,,,,,,0.96,,1.89
1989-11-03 00:00:00,337.6199951171875,2173.10009765625,1445.1300048828125,,,,2739.800048828125,,,3919.12255859375,,,,,,1330.800048828125,,,,,,,,,0.85,,1.82
1989-11-06 00:00:00,332.6099853515625,2169.60009765625,1444.739990234375,,35434.0,,2756.10009765625,,,3896.878662109375,,,,,,1322.800048828125,,,,,,,,,0.94,,1.81
1989-11-07 00:00:00,334.80999755859375,2178.199951171875,1432.18994140625,,35270.4609375,,2738.10009765625,,,3913.3369140625,,,,,,1320.800048828125,,,,,,,,,1.06,,1.9
1989-11-08 00:00:00,338.1499938964844,2203.800048828125,1436.8900146484375,,35595.58984375,,2731.10009765625,,,3927.002197265625,,,,,,1321.300048828125,,,,,,,,,0.93,,1.9
1989-11-09 00:00:00,336.57000732421875,2201.699951171875,1464.510009765625,,35657.421875,,2781.39990234375,,,3921.515869140625,,,,,,1325.199951171875,,,,,,,,,0.86,,1.91
1989-11-10 00:00:00,339.1000061035156,2216.699951171875,1490.969970703125,,35663.19921875,,2776.89990234375,,,3933.68505859375,,,,,,1332.0,,,,,,,,,0.85,,1.91
1989-11-13 00:00:00,339.54998779296875,2213.199951171875,1527.6700439453125,,35750.12109375,,2766.300048828125,,,3939.669921875,,,,,,1336.4000244140625,,,,,,,,,0.86,,1.93
1989-11-14 00:00:00,337.989990234375,2214.699951171875,1502.7900390625,,35768.640625,,2779.60009765625,,,3933.086669921875,,,,,,1333.300048828125,,,,,,,,,0.9,,1.95
1989-11-15 00:00:00,340.5400085449219,2203.39990234375,1500.22998046875,,35852.23046875,,2799.60009765625,,,3958.621826171875,,,,,,1333.699951171875,,,,,,,,,0.86,,2.0
1989-11-16 00:00:00,340.5799865722656,2209.800048828125,1515.6600341796875,,35876.33984375,,2789.5,,,3935.9794921875,,,,,,1335.5999755859375,,,,,,,,,0.84,,2.0
1989-11-17 00:00:00,341.6099853515625,2221.39990234375,1527.5999755859375,,35963.73828125,,2804.300048828125,,,3947.550048828125,,,,,,1337.699951171875,,,,,,,,,0.82,,1.95
1989-11-20 00:00:00,339.3500061035156,2183.10009765625,1533.75,,35893.578125,,2820.300048828125,,,3937.4755859375,,,,,,1345.300048828125,,,,,,,,,0.82,,1.98
1989-11-21 00:00:00,339.5899963378906,2185.10009765625,1514.06005859375,,36059.87109375,,2817.199951171875,,,3923.61083984375,,,,,,1349.4000244140625,,,,,,,,,0.87,,1.96
1989-11-22 00:00:00,341.9100036621094,2192.300048828125,,,36286.921875,,2812.0,,,3910.64404296875,,,,,,1361.699951171875,,,,,,,,,0.91,,2.02
1989-11-23 00:00:00,,2220.5,1533.0699462890625,,,,2800.699951171875,,,3906.0556640625,,,,,,1378.0999755859375,,,,,,,,,,,
1989-11-24 00:00:00,343.9700012207031,2222.39990234375,1549.81005859375,,36484.46875,,2808.5,,,3923.510986328125,,,,,,1385.300048828125,,,,,,,,,0.8,,2.04
1989-11-27 00:00:00,345.6099853515625,2224.300048828125,1560.0400390625,,36881.53125,,2777.10009765625,,,3920.71826171875,,,,,,1393.699951171875,,,,,,,,,0.65,,1.98
1989-11-28 00:00:00,345.7699890136719,2242.0,1547.9300537109375,,36985.30078125,,2760.0,,,3916.828125,,,,,,1404.0999755859375,,,,,,,,,0.73,,1.97
1989-11-29 00:00:00,343.6000061035156,2255.60009765625,1565.8299560546875,,37021.4609375,,2751.5,,,3936.677490234375,,,,,,1410.0999755859375,,,,,,,,,0.84,,1.95
1989-11-30 00:00:00,345.989990234375,2276.800048828125,1556.4100341796875,,37268.7890625,,2748.39990234375,,,3932.787353515625,,,,,,1411.300048828125,,,,,,,,,0.91,,1.99
1989-12-01 00:00:00,350.6300048828125,2311.10009765625,1603.81005859375,,37132.6796875,,2756.89990234375,,,3948.647216796875,,,,,,1408.5,,,,,,,,,0.97,,2.01
1989-12-04 00:00:00,351.4100036621094,2303.39990234375,1636.8699951171875,,37303.87109375,,2767.5,,,3942.662109375,,,,,,1426.0999755859375,,,,,,,,,0.89,,1.98
1989-12-05 00:00:00,349.5799865722656,2327.5,1621.1099853515625,,37494.171875,,2764.39990234375,,,3929.794921875,,,,,,1431.4000244140625,,,,,,,,,0.88,,1.99
1989-12-06 00:00:00,348.54998779296875,2353.699951171875,1654.1600341796875,,37654.2890625,,2756.39990234375,,,3941.664794921875,,,,,,1443.300048828125,,,,,,,,,0.8,,1.97
1989-12-07 00:00:00,347.5899963378906,2346.699951171875,1667.8599853515625,,37858.109375,,2770.0,,,3959.419677734375,,,,,,1445.5,,,,,,,,,0.81,,1.94
1989-12-08 00:00:00,348.69000244140625,2363.5,1646.489990234375,,37724.05859375,,2754.10009765625,,,3972.586181640625,,,,,,1445.0,,,,,,,,,0.95,,1.99
1989-12-11 00:00:00,348.55999755859375,2351.39990234375,1652.219970703125,,37752.671875,,2763.300048828125,,,3979.26904296875,,,,,,1448.5,,,,,,,,,0.86,,1.97
1989-12-12 00:00:00,351.7300109863281,2363.5,1650.3399658203125,,37803.53125,,2809.60009765625,,,3992.834716796875,,,,,,1454.800048828125,,,,,,,,,0.84,,1.96
1989-12-13 00:00:00,352.75,2386.199951171875,1630.31005859375,,38062.421875,,2851.800048828125,,,3995.62744140625,,,,,,1464.300048828125,,,,,,,,,0.87,,1.98
1989-12-14 00:00:00,350.92999267578125,2367.0,1629.0999755859375,,38180.69921875,,2876.800048828125,,,3985.154296875,,,,,,1468.0,,,,,,,,,1.0,,2.03
1989-12-15 00:00:00,350.1400146484375,2344.699951171875,1628.489990234375,,38271.0390625,,2896.60009765625,,,3976.076904296875,,,,,,1468.5999755859375,,,,,,,,,0.94,,2.01
1989-12-18 00:00:00,343.69000244140625,2358.5,1633.4000244140625,,38586.1796875,,2900.199951171875,,,3948.447265625,,,,,,1460.0,,,,,,,,,1.03,,2.04
1989-12-19 00:00:00,342.4599914550781,2342.10009765625,1640.5,,38439.1015625,,2879.39990234375,,,3905.85595703125,,,,,,1452.199951171875,,,,,,,,,0.89,,2.04
1989-12-20 00:00:00,342.8399963378906,2360.699951171875,1671.9599609375,,38512.0,,2868.39990234375,,,3910.2451171875,,,,,,1459.9000244140625,,,,,,,,,0.99,,2.05
1989-12-21 00:00:00,344.7799987792969,2353.0,1676.8499755859375,,38215.48046875,,2867.60009765625,,,3932.08935546875,,,,,,1472.4000244140625,,,,,,,,,0.94,,2.04
1989-12-22 00:00:00,347.4200134277344,2362.0,1685.6400146484375,,38040.37109375,,2921.0,,,3927.201416015625,,,,,,1484.5999755859375,,,,,,,,,0.91,,2.0
1989-12-25 00:00:00,,,,,38423.62109375,,,,,,,,,,,,,,,,,,,,,,
1989-12-26 00:00:00,346.80999755859375,,,,38681.30859375,,,,,,,,,,,1484.5999755859375,,,,,,,,,,,1.89
1989-12-27 00:00:00,348.80999755859375,2395.800048828125,1732.8800048828125,,38801.62890625,,2929.300048828125,,,3922.21435546875,,,,,,1483.4000244140625,,,,,,,,,0.83,,1.91
1989-12-28 00:00:00,350.6700134277344,2398.800048828125,1778.1199951171875,,38876.94140625,,2895.39990234375,,,3922.21435546875,,,,,,1484.5,,,,,,,,,0.7,,1.94
1989-12-29 00:00:00,353.3999938964844,2422.699951171875,,,38915.87109375,,2836.60009765625,,,3959.718994140625,,,,,,1481.300048828125,,,,,,,,,0.83,,1.91
1990-01-02 00:00:00,359.69000244140625,2434.10009765625,1788.8900146484375,,,,2838.10009765625,,,3994.230712890625,,,,,,1499.5,,,,,,,,17.24,0.8,,1.91
1990-01-03 00:00:00,358.760009765625,2463.699951171875,1867.2900390625,,,,2858.699951171875,,,3999.31787109375,,,,,,1522.0,,,,,,,,18.19,0.75,,1.87
1990-01-04 00:00:00,355.6700134277344,2451.60009765625,1830.9200439453125,,38712.87890625,,2868.0,,,3990.73974609375,,,,,,1534.199951171875,,,,,,,,19.22,0.79,,1.86
1990-01-05 00:00:00,352.20001220703125,2444.5,1812.9000244140625,,38274.76171875,,2839.89990234375,,,3980.266357421875,,,,,,1531.5,,,,,,,,20.11,0.84,,1.89
1990-01-08 00:00:00,353.7900085449219,2431.300048828125,1841.469970703125,,38294.9609375,,2816.0,,,3961.015625,,,,,,1547.199951171875,,,,,,,,20.26,0.84,,1.86
1990-01-09 00:00:00,349.6199951171875,2436.300048828125,1865.52001953125,,37951.4609375,,2822.0,,,3942.363037109375,,,,,,1556.5,,,,,,,,22.2,0.76,,1.84
1990-01-10 00:00:00,347.30999755859375,2412.60009765625,1843.050048828125,,37696.51171875,,2868.0,,,3931.59033203125,,,,,,1569.5,,,,,,,,22.44,0.81,,1.85
1990-01-11 00:00:00,348.5299987792969,2417.89990234375,1843.4200439453125,,38170.12890625,,2855.0,,,3931.690185546875,,,,,,1566.0999755859375,,,,,,,,20.05,0.7,,1.82
1990-01-12 00:00:00,339.92999267578125,2380.10009765625,1860.9599609375,,37516.76953125,,2835.0,,,3871.942138671875,,,,,,1559.199951171875,,,,,,,,24.64,0.75,,1.77
1990-01-15 00:00:00,337.0,2366.199951171875,1840.3800048828125,,,,2788.60009765625,,,3884.111328125,,,,,,1525.5,,,,,,,,26.34,,,
1990-01-16 00:00:00,340.75,2349.10009765625,1806.0999755859375,,36850.359375,,2751.800048828125,,,3890.09619140625,,,,,,1512.5,,,,,,,,24.18,0.62,,1.72
1990-01-17 00:00:00,337.3999938964844,2373.89990234375,1810.6099853515625,,36821.140625,,2754.800048828125,,,3862.466796875,,,,,,1533.0,,,,,,,,24.16,0.6,,1.73
1990-01-18 00:00:00,338.19000244140625,2336.89990234375,1771.6700439453125,,36729.4609375,,2771.699951171875,,,3847.60400390625,,,,,,1532.800048828125,,,,,,,,24.34,0.66,,1.65
1990-01-19 00:00:00,339.1499938964844,2335.0,1775.2900390625,,36836.5390625,,2776.300048828125,,,3855.284912109375,,,,,,1527.199951171875,,,,,,,,22.5,0.7,,1.69
1990-01-22 00:00:00,330.3800048828125,2297.10009765625,1787.0799560546875,,37257.01171875,,2771.699951171875,,,3791.84619140625,,,,,,1535.4000244140625,,,,,,,,26.7,0.64,,1.69
1990-01-23 00:00:00,331.6099853515625,2291.10009765625,1785.0,,37378.01953125,,2762.5,,,3803.017822265625,,,,,,1520.699951171875,,,,,,,,24.72,0.7,,1.71
1990-01-24 00:00:00,330.260009765625,2278.60009765625,1751.6199951171875,,36778.98046875,,2756.39990234375,,,3751.947998046875,,,,,,1495.300048828125,,,,,,,,25.39,0.7,,1.62
1990-01-25 00:00:00,326.0799865722656,2289.89990234375,1791.52001953125,,36969.109375,,2768.89990234375,,,3739.87841796875,,,,,,1496.5999755859375,,,,,,,,25.63,0.68,,1.58
1990-01-26 00:00:00,325.79998779296875,2314.5,1798.219970703125,,36874.0703125,,,,,3724.21826171875,,,,,,1489.5,,,,,,,,26.28,0.7,,1.57
1990-01-29 00:00:00,325.20001220703125,2328.800048828125,1815.68994140625,,37173.69921875,,,,,3713.046875,,,,,,,,,,,,,,26.44,0.63,,1.59
1990-01-30 00:00:00,322.9800109863281,2322.0,1815.199951171875,,37215.671875,,2760.800048828125,,,3697.586181640625,,,,,,1518.0999755859375,,,,,,,,27.25,0.63,,1.61
1990-01-31 00:00:00,329.0799865722656,2337.300048828125,1821.2099609375,,37188.94921875,,2751.60009765625,,,3694.992919921875,,,,,,1515.0,,,,,,,,25.36,0.63,,1.68
1990-02-01 00:00:00,328.7900085449219,2345.800048828125,1852.9200439453125,,37206.421875,,2738.199951171875,,,3699.680908203125,,,,,,1528.800048828125,,,,,,,,24.87,0.62,,1.68
1990-02-02 00:00:00,330.9200134277344,2355.10009765625,1908.4599609375,,37650.1484375,,2736.60009765625,,,3710.154296875,,,,,,1549.0999755859375,,,,,,,,24.32,0.57,,1.59
1990-02-05 00:00:00,331.8500061035156,2348.39990234375,1939.8199462890625,,37631.41015625,,2756.60009765625,,,3757.63330078125,,,,,,1576.199951171875,,,,,,,,24.54,0.55,,1.59
1990-02-06 00:00:00,329.6600036621094,2321.10009765625,1936.25,,37666.828125,,2792.0,,,3759.528564453125,,,,,,1582.699951171875,,,,,,,,24.69,0.55,,1.56
1990-02-07 00:00:00,333.75,2307.39990234375,1895.6500244140625,,37301.87109375,,2844.800048828125,,,3769.60302734375,,,,,,1584.5999755859375,,,,,,,,24.29,0.57,,1.62
1990-02-08 00:00:00,332.9599914550781,2331.0,1909.949951171875,,37516.23828125,,2903.800048828125,,,3773.692626953125,,,,,,1588.800048828125,,,,,,,,23.77,0.57,,1.65
1990-02-09 00:00:00,333.6199951171875,2313.60009765625,1895.9300537109375,,37288.140625,,2893.89990234375,,,3768.20654296875,,,,,,1581.5,,,,,,,,23.69,0.62,,1.8
1990-02-12 00:00:00,330.0799865722656,2286.89990234375,1844.469970703125,,,,2894.699951171875,,,3756.735595703125,,,,,,1593.800048828125,,,,,,,,24.38,0.58,,1.71
1990-02-13 00:00:00,331.0199890136719,2293.199951171875,1857.0999755859375,,37107.03125,,2863.60009765625,,,3742.3720703125,,,,,,1575.9000244140625,,,,,,,,23.76,0.8,,1.75
1990-02-14 00:00:00,332.010009765625,2298.300048828125,1836.5799560546875,,37155.890625,,2870.39990234375,,,3740.876220703125,,,,,,1564.699951171875,,,,,,,,22.05,0.7,,1.76
1990-02-15 00:00:00,334.8900146484375,2313.800048828125,1845.9200439453125,,37471.98828125,,2910.0,,,3723.220703125,,,,,,1579.4000244140625,,,,,,,,19.71,0.6,,1.7
1990-02-16 00:00:00,332.7200012207031,2325.89990234375,1888.8199462890625,,37460.3203125,,2939.300048828125,,,3722.223388671875,,,,,,1584.800048828125,,,,,,,,20.78,0.68,,1.68
1990-02-19 00:00:00,,2297.10009765625,1886.72998046875,,37222.6015625,,2968.0,,,3725.51513671875,,,,,,1593.199951171875,,,,,,,,,,,
1990-02-20 00:00:00,327.989990234375,2277.0,1830.510009765625,,36895.51953125,,2980.0,,,3682.923583984375,,,,,,1595.4000244140625,,,,,,,,22.78,0.58,,1.52
1990-02-21 00:00:00,327.6700134277344,2259.699951171875,1807.4000244140625,,35734.328125,,2862.300048828125,,,3663.174072265625,,,,,,1544.4000244140625,,,,,,,,23.89,0.62,,1.58
1990-02-22 00:00:00,325.70001220703125,2269.199951171875,1823.5,,35826.83984375,,2927.89990234375,,,3659.28369140625,,,,,,1562.5,,,,,,,,22.54,0.64,,1.66
1990-02-23 00:00:00,324.1499938964844,2223.699951171875,1788.3900146484375,,34890.96875,,2894.300048828125,,,3643.324462890625,,,,,,1549.0,,,,,,,,23.69,0.7,,1.68
1990-02-26 00:00:00,328.6700134277344,2249.300048828125,1764.06005859375,,33321.87109375,,2872.60009765625,,,3640.232177734375,,,,,,1506.5999755859375,,,,,,,,23.56,0.66,,1.76
1990-02-27 00:00:00,330.260009765625,2254.800048828125,1797.0400390625,,33897.94921875,,2932.60009765625,,,3651.0048828125,,,,,,1535.0999755859375,,,,,,,,22.69,0.64,,1.78
1990-02-28 00:00:00,331.8900146484375,2255.39990234375,1806.6300048828125,,34591.98828125,,2952.0,,,3677.337890625,,,,,,1550.0999755859375,,,,,,,,21.99,0.61,,1.68
1990-03-01 00:00:00,332.739990234375,2238.39990234375,1796.1800537109375,1832.0,33829.578125,,2933.10009765625,,,3690.803466796875,,,,,,1546.0999755859375,,,,,,,,21.9,0.57,,1.61
1990-03-02 00:00:00,335.5400085449219,2254.800048828125,1804.97998046875,1860.0,34057.55859375,,2937.0,,,3697.985107421875,,,,,,1551.5,,,,,,,,21.34,0.68,,1.66
1990-03-05 00:00:00,333.739990234375,2230.5,1838.1800537109375,1874.0,33845.19921875,,2938.0,,,3702.573486328125,,,,,,1552.5,,,,,,,,22.03,0.62,,1.63
1990-03-06 00:00:00,337.92999267578125,2216.0,1820.3599853515625,1872.0,33791.078125,,2933.0,,,3713.744873046875,,,,,,1552.5999755859375,,,,,,,,20.55,0.54,,1.65
1990-03-07 00:00:00,336.95001220703125,2230.300048828125,1841.9200439453125,1880.0,33362.33984375,,2926.0,,,3719.13134765625,,,,,,1568.9000244140625,,,,,,,,19.1,0.53,,1.61
1990-03-08 00:00:00,340.2699890136719,2250.0,1861.949951171875,1917.0,33690.890625,,2915.0,,,3742.471923828125,,,,,,1576.0,,,,,,,,19.74,0.53,,1.66
1990-03-09 00:00:00,337.92999267578125,2234.300048828125,1858.8900146484375,1921.0,33993.12109375,,2912.0,,,3723.42041015625,,,,,,1586.199951171875,,,,,,,,20.3,0.45,,1.59
1990-03-12 00:00:00,338.6700134277344,2222.800048828125,1843.739990234375,1912.0,33368.23046875,,2892.0,,,3730.70166015625,,,,,,1582.0999755859375,,,,,,,,20.07,0.51,,1.61
1990-03-13 00:00:00,336.0,2224.5,1866.5699462890625,1924.0,32620.5703125,,2887.0,,,3724.617431640625,,,,,,1565.699951171875,,,,,,,,21.05,0.58,,1.5
1990-03-14 00:00:00,336.8699951171875,2226.10009765625,1876.8900146484375,1946.0,32352.130859375,,2881.0,,,3725.116455078125,,,,,,1564.800048828125,,,,,,,,19.65,0.67,,1.58
1990-03-15 00:00:00,338.07000732421875,2234.89990234375,1884.260009765625,1964.0,32671.640625,,2892.0,,,3747.85791015625,,,,,,1569.0,,,,,,,,18.81,0.62,,1.57
1990-03-16 00:00:00,341.9100036621094,2263.89990234375,1881.97998046875,1958.0,32616.439453125,,2886.0,,,3751.149658203125,,,,,,1571.0,,,,,,,,17.62,0.64,,1.6
1990-03-19 00:00:00,343.5299987792969,2238.0,1924.56005859375,1936.0,31263.240234375,,2871.0,,,3762.521240234375,,,,,,1562.9000244140625,,,,,,,,18.29,0.56,,1.61
1990-03-20 00:00:00,341.57000732421875,2259.699951171875,1903.300048828125,1925.0,30807.189453125,,2880.0,,,3735.091064453125,,,,,,1564.0999755859375,,,,,,,,19.06,0.53,,1.62
1990-03-21 00:00:00,339.739990234375,2250.300048828125,1930.6700439453125,1938.0,,,2926.0,,,3726.31298828125,,,,,,1572.199951171875,,,,,,,,20.1,0.55,,1.61
1990-03-22 00:00:00,335.69000244140625,2258.89990234375,1931.75,1914.0,29843.33984375,,2948.0,,,3695.491455078125,,,,,,1569.9000244140625,,,,,,,,22.74,0.6,,1.64
1990-03-23 00:00:00,337.2200012207031,2283.89990234375,1921.6400146484375,1937.0,30372.16015625,,2974.0,,,3692.00048828125,,,,,,1585.4000244140625,,,,,,,,20.46,0.62,,1.65
1990-03-26 00:00:00,337.6300048828125,2298.199951171875,1934.780029296875,1964.0,31840.490234375,,3014.0,,,3658.1865234375,,,,,,1604.0999755859375,,,,,,,,19.59,0.64,,1.67
